timestamp,Open,High,Low,Close,Volume
2025-11-29 23:47:00,90851.81,90851.81,90816.21,90831.0,1.87031
2025-11-29 23:48:00,90830.99,90835.56,90816.42,90831.86,1.77997
2025-11-29 23:49:00,90831.86,90831.86,90750.61,90750.62,6.93811
2025-11-29 23:50:00,90750.61,90770.97,90750.61,90770.96,3.6169
2025-11-29 23:51:00,90770.97,90796.39,90770.96,90796.39,2.75818
2025-11-29 23:52:00,90796.39,90808.05,90796.38,90808.05,0.85872
2025-11-29 23:53:00,90808.05,90842.0,90808.04,90842.0,2.86819
2025-11-29 23:54:00,90841.99,90842.0,90822.78,90822.78,1.28851
2025-11-29 23:55:00,90822.78,90825.52,90812.3,90825.52,0.65329
2025-11-29 23:56:00,90825.51,90830.45,90825.51,90830.45,0.40913
2025-11-29 23:57:00,90830.45,90835.56,90827.02,90827.03,1.43127
2025-11-29 23:58:00,90827.02,90827.03,90795.01,90795.01,1.50383
2025-11-29 23:59:00,90795.02,90802.44,90795.01,90802.44,0.49907
2025-11-30 00:00:00,90802.44,90835.55,90796.63,90834.27,5.24479
2025-11-30 00:01:00,90834.26,90835.55,90819.38,90835.55,1.72811
2025-11-30 00:02:00,90835.54,90835.55,90765.12,90765.13,4.69267
2025-11-30 00:03:00,90765.13,90833.76,90765.12,90833.76,3.34987
2025-11-30 00:04:00,90833.76,90844.7,90833.76,90844.7,1.35978
2025-11-30 00:05:00,90844.7,90853.45,90844.69,90853.45,0.6389
2025-11-30 00:06:00,90853.45,90885.97,90853.45,90885.97,2.82603
2025-11-30 00:07:00,90885.96,90885.97,90865.7,90884.14,1.74496
2025-11-30 00:08:00,90884.15,90884.15,90868.17,90882.24,2.51182
2025-11-30 00:09:00,90882.24,90903.09,90882.24,90903.09,1.81634
2025-11-30 00:10:00,90903.08,90918.08,90898.32,90898.33,3.65575
2025-11-30 00:11:00,90898.32,90898.33,90868.12,90868.13,1.94544
2025-11-30 00:12:00,90868.13,90883.01,90850.65,90883.01,3.135
2025-11-30 00:13:00,90883.01,90890.57,90883.0,90890.56,0.69833
2025-11-30 00:14:00,90890.57,90908.0,90887.35,90887.35,2.36751
2025-11-30 00:15:00,90887.36,90890.57,90860.0,90863.06,1.50947
2025-11-30 00:16:00,90863.06,90918.08,90863.06,90918.08,4.12778
2025-11-30 00:17:00,90918.08,90945.59,90918.07,90945.59,4.87791
2025-11-30 00:18:00,90945.59,90945.59,90884.04,90884.04,2.56331
2025-11-30 00:19:00,90884.04,90890.56,90884.03,90890.56,0.9452
2025-11-30 00:20:00,90890.56,90890.56,90860.01,90860.01,1.50647
2025-11-30 00:21:00,90860.02,90863.06,90855.65,90855.66,1.1654
2025-11-30 00:22:00,90855.66,90871.0,90855.65,90870.99,1.65249
2025-11-30 00:23:00,90870.99,90871.0,90848.32,90848.33,2.64749
2025-11-30 00:24:00,90848.33,90849.17,90841.53,90849.17,0.56014
2025-11-30 00:25:00,90849.17,90871.0,90849.17,90871.0,0.86096
2025-11-30 00:26:00,90871.0,90885.33,90871.0,90885.33,1.1029
2025-11-30 00:27:00,90885.32,90896.0,90885.32,90896.0,1.2911
2025-11-30 00:28:00,90895.99,90901.01,90890.47,90890.47,0.81035
2025-11-30 00:29:00,90890.48,90890.48,90863.02,90863.03,2.49024
2025-11-30 00:30:00,90863.03,90863.03,90850.42,90850.45,3.83004
2025-11-30 00:31:00,90850.44,90857.51,90850.44,90857.5,0.7914
2025-11-30 00:32:00,90857.51,90882.23,90857.5,90882.21,3.20362
2025-11-30 00:33:00,90882.2,90882.21,90863.05,90863.05,3.03139
2025-11-30 00:34:00,90863.05,90863.05,90841.96,90843.38,1.53248
2025-11-30 00:35:00,90843.37,90843.38,90830.03,90830.04,0.94926
2025-11-30 00:36:00,90830.04,90830.04,90830.03,90830.04,1.32553
2025-11-30 00:37:00,90830.04,90857.06,90830.03,90831.06,2.40891
2025-11-30 00:38:00,90831.05,90831.06,90816.5,90816.51,0.73227
2025-11-30 00:39:00,90816.5,90846.64,90816.5,90846.64,2.34068
2025-11-30 00:40:00,90846.63,90897.76,90846.63,90897.76,3.36091
2025-11-30 00:41:00,90897.76,90900.01,90872.44,90872.45,1.56819
2025-11-30 00:42:00,90872.45,90872.45,90863.02,90871.0,1.80233
2025-11-30 00:43:00,90871.0,90871.0,90847.12,90847.12,2.60869
2025-11-30 00:44:00,90847.13,90863.06,90847.13,90863.06,1.04679
2025-11-30 00:45:00,90863.05,90863.06,90820.0,90825.55,2.55625
2025-11-30 00:46:00,90825.55,90835.56,90825.55,90835.56,1.97131
2025-11-30 00:47:00,90835.56,90835.56,90820.01,90820.01,1.04476
2025-11-30 00:48:00,90820.01,90820.01,90811.5,90811.51,1.26365
2025-11-30 00:49:00,90811.5,90829.43,90811.5,90829.43,1.36135
2025-11-30 00:50:00,90829.43,90835.56,90829.42,90835.56,0.90764
2025-11-30 00:51:00,90835.55,90857.54,90835.55,90857.54,1.90666
2025-11-30 00:52:00,90857.53,90857.54,90857.53,90857.54,2.46745
2025-11-30 00:53:00,90857.54,90857.54,90837.69,90837.7,2.87755
2025-11-30 00:54:00,90837.69,90846.8,90837.69,90846.79,4.09512
2025-11-30 00:55:00,90846.8,90846.8,90846.79,90846.8,0.64114
2025-11-30 00:56:00,90846.79,90876.0,90846.79,90876.0,3.09897
2025-11-30 00:57:00,90876.0,90885.2,90875.99,90885.2,1.26876
2025-11-30 00:58:00,90885.2,90893.95,90885.2,90893.94,3.41701
2025-11-30 00:59:00,90893.94,90893.95,90893.94,90893.94,2.50653
2025-11-30 01:00:00,90893.94,90893.95,90863.05,90863.05,1.96673
2025-11-30 01:01:00,90863.05,90880.09,90863.05,90880.09,2.64688
2025-11-30 01:02:00,90880.09,90919.15,90880.09,90919.14,14.63655
2025-11-30 01:03:00,90919.14,90923.92,90919.14,90923.92,1.56139
2025-11-30 01:04:00,90922.33,90951.17,90922.32,90951.16,3.43187
2025-11-30 01:05:00,90951.17,91028.01,90951.16,91028.01,28.31516
2025-11-30 01:06:00,91028.0,91028.01,90982.32,90982.35,5.41874
2025-11-30 01:07:00,90982.35,91018.56,90982.34,90990.72,12.56974
2025-11-30 01:08:00,90990.73,91002.09,90989.3,91002.09,3.70698
2025-11-30 01:09:00,91002.08,91022.54,91002.08,91004.38,4.74697
2025-11-30 01:10:00,91004.38,91004.39,90992.29,90997.66,2.09574
2025-11-30 01:11:00,90997.66,91014.26,90997.65,91014.26,4.94051
2025-11-30 01:12:00,91014.25,91026.07,91008.88,91008.89,5.12966
2025-11-30 01:13:00,91008.9,91008.9,90994.62,90995.05,5.70571
2025-11-30 01:14:00,90995.06,91012.65,90995.05,91007.59,2.65619
2025-11-30 01:15:00,91007.6,91010.5,91007.59,91010.5,2.23597
2025-11-30 01:16:00,91010.5,91028.11,91010.49,91028.11,1.58277
2025-11-30 01:17:00,91028.11,91040.58,91028.1,91040.58,5.78589
2025-11-30 01:18:00,91040.58,91055.5,91040.57,91043.08,5.26706
2025-11-30 01:19:00,91043.07,91043.07,90964.99,90964.99,2.60648
2025-11-30 01:20:00,90965.0,90991.53,90964.98,90991.53,8.49072
2025-11-30 01:21:00,90991.53,90996.58,90962.42,90962.42,2.18548
2025-11-30 01:22:00,90962.42,90980.67,90960.0,90980.66,2.38218
2025-11-30 01:23:00,90980.66,90986.61,90980.66,90986.61,1.30551
2025-11-30 01:24:00,90986.6,90986.61,90951.0,90951.0,4.98394
2025-11-30 01:25:00,90951.01,90951.01,90935.43,90945.75,3.54962
2025-11-30 01:26:00,90945.74,90945.75,90907.02,90910.96,5.63113
2025-11-30 01:27:00,90910.95,90924.12,90910.95,90924.12,2.56716
2025-11-30 01:28:00,90924.12,90937.65,90924.11,90937.65,4.51009
2025-11-30 01:29:00,90937.64,90954.36,90937.64,90954.35,2.85006
2025-11-30 01:30:00,90954.35,90959.96,90954.35,90959.96,2.77603
2025-11-30 01:31:00,90959.96,91023.51,90956.23,91021.72,7.95972
2025-11-30 01:32:00,91021.72,91021.72,91009.82,91009.83,2.33959
2025-11-30 01:33:00,91009.83,91009.83,90993.11,91009.64,2.60497
2025-11-30 01:34:00,91009.63,91009.64,91009.63,91009.63,0.90703
2025-11-30 01:35:00,91009.63,91009.64,90991.63,91008.53,4.62152
2025-11-30 01:36:00,91008.53,91020.56,91000.59,91000.59,6.06009
2025-11-30 01:37:00,91000.6,91007.65,90982.93,91007.64,2.8206
2025-11-30 01:38:00,91007.65,91007.65,91001.29,91004.49,2.64826
2025-11-30 01:39:00,91004.48,91004.49,90980.52,90990.72,7.38057
2025-11-30 01:40:00,90990.72,90990.72,90973.21,90973.21,3.43335
2025-11-30 01:41:00,90973.22,90988.85,90973.21,90988.84,2.67086
2025-11-30 01:42:00,90988.84,90988.85,90946.14,90946.14,2.31536
2025-11-30 01:43:00,90946.14,90950.84,90932.81,90950.83,2.86263
2025-11-30 01:44:00,90950.84,90963.55,90950.83,90963.55,2.07349
2025-11-30 01:45:00,90963.55,90963.55,90938.45,90951.8,2.06618
2025-11-30 01:46:00,90951.8,90951.81,90943.57,90943.57,1.17164
2025-11-30 01:47:00,90943.57,90943.57,90915.39,90915.4,1.22296
2025-11-30 01:48:00,90915.39,90945.09,90915.39,90945.09,2.9827
2025-11-30 01:49:00,90945.09,90945.59,90945.09,90945.58,1.50946
2025-11-30 01:50:00,90945.59,90954.3,90945.58,90946.26,2.15526
2025-11-30 01:51:00,90946.26,90946.26,90912.76,90918.08,2.60315
2025-11-30 01:52:00,90918.08,90918.08,90900.0,90912.73,8.74317
2025-11-30 01:53:00,90912.74,90917.44,90912.73,90917.44,1.35416
2025-11-30 01:54:00,90917.44,90922.58,90917.43,90922.57,1.58603
2025-11-30 01:55:00,90922.57,90922.58,90922.56,90922.56,1.72068
2025-11-30 01:56:00,90922.56,90922.56,90906.44,90906.45,1.73729
2025-11-30 01:57:00,90906.44,90940.57,90906.44,90940.56,6.89345
2025-11-30 01:58:00,90940.56,90940.57,90927.58,90927.94,0.65918
2025-11-30 01:59:00,90927.93,90927.94,90913.29,90913.31,1.55473
2025-11-30 02:00:00,90913.3,90935.11,90913.3,90930.78,2.86243
2025-11-30 02:01:00,90930.78,90936.31,90924.71,90936.31,2.7068
2025-11-30 02:02:00,90936.31,90969.46,90936.31,90969.4,2.38881
2025-11-30 02:03:00,90969.4,90976.26,90965.27,90965.29,2.60107
2025-11-30 02:04:00,90965.29,91000.3,90965.28,91000.29,3.5874
2025-11-30 02:05:00,91000.3,91000.3,90973.21,90983.56,6.12001
2025-11-30 02:06:00,90983.55,91002.53,90983.55,91002.52,3.27427
2025-11-30 02:07:00,91002.53,91021.47,91002.52,91021.47,4.29779
2025-11-30 02:08:00,91021.48,91024.7,91021.48,91024.69,3.22145
2025-11-30 02:09:00,91024.69,91024.7,91005.48,91010.76,2.68809
2025-11-30 02:10:00,91010.76,91032.18,91010.76,91032.18,5.62308
2025-11-30 02:11:00,91032.18,91032.18,90973.26,90973.27,25.99914
2025-11-30 02:12:00,90973.27,90973.27,90944.4,90944.4,27.8666
2025-11-30 02:13:00,90944.41,90955.33,90944.4,90944.79,12.53806
2025-11-30 02:14:00,90944.8,90944.8,90944.79,90944.79,0.62654
2025-11-30 02:15:00,90944.8,90961.79,90944.79,90946.39,7.93378
2025-11-30 02:16:00,90946.39,90946.39,90901.0,90901.02,34.96329
2025-11-30 02:17:00,90901.02,90903.51,90900.0,90900.0,10.41295
2025-11-30 02:18:00,90900.01,90938.99,90900.01,90936.57,8.22817
2025-11-30 02:19:00,90936.57,90945.61,90936.57,90945.6,2.03649
2025-11-30 02:20:00,90945.61,90945.61,90907.57,90907.58,1.99013
2025-11-30 02:21:00,90907.57,90975.99,90907.57,90975.99,5.32756
2025-11-30 02:22:00,90975.98,90984.0,90975.98,90983.99,3.95832
2025-11-30 02:23:00,90983.99,90991.08,90974.99,90974.99,4.31097
2025-11-30 02:24:00,90975.0,90985.35,90960.0,90960.0,3.34448
2025-11-30 02:25:00,90960.0,90960.0,90926.49,90926.49,7.92194
2025-11-30 02:26:00,90926.5,90926.5,90916.09,90916.1,1.42353
2025-11-30 02:27:00,90916.1,90916.1,90916.08,90916.08,1.22532
2025-11-30 02:28:00,90916.09,90956.43,90916.08,90956.43,4.08715
2025-11-30 02:29:00,90956.42,90960.0,90950.59,90959.99,1.77024
2025-11-30 02:30:00,90960.0,90960.0,90954.84,90954.85,0.91363
2025-11-30 02:31:00,90954.84,90962.91,90954.84,90962.9,1.81819
2025-11-30 02:32:00,90962.9,90981.69,90962.9,90981.68,2.58337
2025-11-30 02:33:00,90981.69,90990.73,90981.68,90990.72,1.29409
2025-11-30 02:34:00,90990.73,90993.92,90990.72,90993.92,0.95682
2025-11-30 02:35:00,90993.91,90993.92,90981.8,90981.81,2.01832
2025-11-30 02:36:00,90981.81,90981.81,90920.74,90920.74,5.33968
2025-11-30 02:37:00,90920.73,90920.73,90870.99,90871.1,10.11759
2025-11-30 02:38:00,90871.09,90885.8,90870.99,90874.17,3.08555
2025-11-30 02:39:00,90874.17,90890.7,90874.17,90890.7,2.3001
2025-11-30 02:40:00,90890.69,90890.7,90853.01,90853.02,3.55625
2025-11-30 02:41:00,90853.01,90853.03,90834.24,90846.05,10.97842
2025-11-30 02:42:00,90846.05,90860.01,90846.04,90847.21,2.93215
2025-11-30 02:43:00,90847.2,90847.21,90829.43,90829.98,1.71223
2025-11-30 02:44:00,90829.99,90854.28,90829.44,90854.28,3.75042
2025-11-30 02:45:00,90854.28,90854.28,90832.82,90835.55,1.30547
2025-11-30 02:46:00,90835.55,90849.46,90824.0,90849.46,5.88912
2025-11-30 02:47:00,90849.46,90870.99,90849.46,90863.89,3.39185
2025-11-30 02:48:00,90863.9,90863.9,90851.9,90851.91,1.02434
2025-11-30 02:49:00,90851.9,90851.9,90835.41,90848.14,2.79238
2025-11-30 02:50:00,90848.13,90849.0,90842.67,90848.99,2.88453
2025-11-30 02:51:00,90849.0,90871.0,90840.14,90840.15,5.82407
2025-11-30 02:52:00,90840.14,90840.14,90830.26,90830.26,3.25035
2025-11-30 02:53:00,90830.26,90830.27,90770.99,90790.08,11.49868
2025-11-30 02:54:00,90790.08,90790.08,90783.72,90790.07,2.20779
2025-11-30 02:55:00,90790.08,90790.08,90749.9,90771.94,12.33351
2025-11-30 02:56:00,90771.94,90785.77,90771.94,90781.7,3.04442
2025-11-30 02:57:00,90781.69,90781.8,90764.38,90780.53,4.06828
2025-11-30 02:58:00,90780.53,90784.35,90776.04,90784.35,2.0445
2025-11-30 02:59:00,90784.34,90795.52,90784.34,90795.51,1.56911
2025-11-30 03:00:00,90795.52,90795.54,90781.77,90781.78,2.83655
2025-11-30 03:01:00,90781.77,90781.77,90752.64,90752.65,4.79561
2025-11-30 03:02:00,90752.65,90810.1,90752.64,90810.1,8.61457
2025-11-30 03:03:00,90810.1,90819.75,90808.58,90808.59,2.16753
2025-11-30 03:04:00,90808.59,90808.59,90776.68,90776.69,4.01962
2025-11-30 03:05:00,90776.68,90776.69,90744.1,90775.66,6.87785
2025-11-30 03:06:00,90775.67,90785.14,90775.66,90785.13,4.30579
2025-11-30 03:07:00,90785.14,90785.14,90730.24,90730.24,5.89382
2025-11-30 03:08:00,90730.24,90730.25,90650.0,90650.0,27.74446
2025-11-30 03:09:00,90650.01,90666.05,90638.13,90638.13,24.49999
2025-11-30 03:10:00,90638.13,90660.45,90625.0,90646.2,23.31906
2025-11-30 03:11:00,90646.19,90664.85,90606.0,90606.01,14.748
2025-11-30 03:12:00,90606.01,90636.19,90606.01,90618.4,7.40924
2025-11-30 03:13:00,90618.4,90618.42,90608.13,90611.33,4.26972
2025-11-30 03:14:00,90611.32,90622.18,90611.32,90615.48,6.9791
2025-11-30 03:15:00,90615.48,90647.98,90591.26,90647.98,10.84038
2025-11-30 03:16:00,90647.98,90647.99,90607.05,90607.05,7.32741
2025-11-30 03:17:00,90607.05,90624.31,90588.77,90615.3,6.48273
2025-11-30 03:18:00,90615.3,90615.3,90517.64,90517.64,18.77845
2025-11-30 03:19:00,90517.65,90555.19,90480.0,90480.19,17.9458
2025-11-30 03:20:00,90480.19,90504.88,90471.0,90490.49,23.61859
2025-11-30 03:21:00,90490.49,90569.99,90490.49,90569.99,13.45912
2025-11-30 03:22:00,90569.98,90630.56,90569.98,90630.56,6.49217
2025-11-30 03:23:00,90630.57,90703.7,90630.57,90697.31,9.29617
2025-11-30 03:24:00,90697.31,90720.0,90697.3,90719.82,4.55928
2025-11-30 03:25:00,90719.81,90719.81,90696.76,90719.8,23.60471
2025-11-30 03:26:00,90719.8,90719.8,90687.91,90687.92,1.99785
2025-11-30 03:27:00,90687.92,90692.0,90687.92,90690.24,6.01227
2025-11-30 03:28:00,90690.24,90690.25,90687.22,90687.23,1.92011
2025-11-30 03:29:00,90687.22,90687.23,90687.22,90687.23,1.22474
2025-11-30 03:30:00,90687.23,90715.9,90673.66,90715.89,4.8986
2025-11-30 03:31:00,90715.89,90765.73,90715.89,90765.73,3.39914
2025-11-30 03:32:00,90765.73,90775.99,90733.48,90733.5,5.90613
2025-11-30 03:33:00,90733.49,90763.02,90733.49,90763.02,3.5185
2025-11-30 03:34:00,90763.02,90765.73,90728.08,90728.09,4.31527
2025-11-30 03:35:00,90728.09,90739.67,90698.76,90708.54,2.90967
2025-11-30 03:36:00,90708.55,90708.55,90699.68,90707.54,2.68139
2025-11-30 03:37:00,90707.53,90733.81,90707.53,90725.46,5.66203
2025-11-30 03:38:00,90725.45,90744.94,90718.8,90718.8,5.06033
2025-11-30 03:39:00,90718.79,90726.51,90718.79,90726.51,1.47877
2025-11-30 03:40:00,90726.51,90824.33,90726.51,90801.05,16.02507
2025-11-30 03:41:00,90801.04,90823.92,90780.0,90810.4,5.29414
2025-11-30 03:42:00,90810.4,90842.01,90810.4,90842.01,3.28419
2025-11-30 03:43:00,90842.02,90908.98,90842.01,90908.98,10.38813
2025-11-30 03:44:00,90908.97,90908.98,90898.21,90903.49,2.68615
2025-11-30 03:45:00,90903.49,90909.07,90902.97,90904.03,3.45093
2025-11-30 03:46:00,90904.03,90904.03,90863.47,90900.36,4.7601
2025-11-30 03:47:00,90900.36,90917.96,90900.36,90917.95,3.41349
2025-11-30 03:48:00,90917.96,90917.96,90898.22,90898.22,1.20036
2025-11-30 03:49:00,90898.23,90898.23,90897.24,90897.24,1.47672
2025-11-30 03:50:00,90897.24,90897.24,90887.1,90887.1,1.32822
2025-11-30 03:51:00,90887.1,90887.11,90870.99,90871.0,2.46442
2025-11-30 03:52:00,90870.99,90885.55,90870.99,90885.54,2.05468
2025-11-30 03:53:00,90885.55,90885.55,90885.54,90885.55,1.25487
2025-11-30 03:54:00,90885.54,90885.55,90852.34,90871.05,5.93827
2025-11-30 03:55:00,90871.06,90871.06,90866.31,90866.32,0.74886
2025-11-30 03:56:00,90866.32,90890.56,90866.31,90890.55,3.10976
2025-11-30 03:57:00,90890.55,90909.85,90890.55,90900.76,5.71511
2025-11-30 03:58:00,90900.75,90900.76,90890.12,90890.13,1.23759
2025-11-30 03:59:00,90890.13,90909.35,90890.12,90909.35,1.00783
2025-11-30 04:00:00,90909.35,90917.1,90883.74,90900.81,7.44551
2025-11-30 04:01:00,90900.82,90900.82,90873.28,90873.29,2.95799
2025-11-30 04:02:00,90873.29,90914.72,90867.29,90914.72,2.41128
2025-11-30 04:03:00,90914.72,90970.33,90914.71,90968.28,4.55011
2025-11-30 04:04:00,90968.28,90968.28,90927.24,90955.53,5.70002
2025-11-30 04:05:00,90955.53,90955.53,90912.31,90918.05,0.68485
2025-11-30 04:06:00,90918.04,90942.93,90918.04,90942.92,1.21461
2025-11-30 04:07:00,90942.92,90970.36,90942.92,90970.35,1.12264
2025-11-30 04:08:00,90970.36,90970.36,90933.05,90933.05,1.70673
2025-11-30 04:09:00,90933.06,90968.96,90933.06,90937.76,2.46141
2025-11-30 04:10:00,90937.76,90964.5,90937.76,90964.5,0.79172
2025-11-30 04:11:00,90964.51,90964.51,90964.5,90964.5,2.53793
2025-11-30 04:12:00,90964.51,90964.51,90964.5,90964.5,0.28453
2025-11-30 04:13:00,90964.5,90964.51,90923.8,90930.16,6.20597
2025-11-30 04:14:00,90930.16,90937.3,90930.15,90937.29,1.79937
2025-11-30 04:15:00,90937.3,90937.3,90920.22,90930.66,1.83255
2025-11-30 04:16:00,90930.66,90936.58,90928.45,90928.45,0.86633
2025-11-30 04:17:00,90928.46,90928.46,90904.0,90915.91,1.76553
2025-11-30 04:18:00,90915.9,90915.91,90876.46,90889.2,2.58878
2025-11-30 04:19:00,90889.19,90915.92,90889.19,90915.91,1.02999
2025-11-30 04:20:00,90915.91,90927.99,90915.91,90927.98,0.63655
2025-11-30 04:21:00,90927.98,90938.16,90927.98,90938.15,0.71962
2025-11-30 04:22:00,90938.15,90938.16,90907.11,90912.57,2.15591
2025-11-30 04:23:00,90912.57,90918.06,90912.56,90918.06,0.48812
2025-11-30 04:24:00,90918.06,90918.06,90912.71,90918.0,0.31113
2025-11-30 04:25:00,90917.99,90918.0,90860.55,90871.0,1.76019
2025-11-30 04:26:00,90871.0,90884.63,90870.99,90884.62,0.94239
2025-11-30 04:27:00,90884.62,90884.63,90884.62,90884.63,0.28087
2025-11-30 04:28:00,90884.63,90889.86,90870.52,90870.52,2.05801
2025-11-30 04:29:00,90870.52,90870.53,90870.52,90870.53,0.1715
2025-11-30 04:30:00,90870.53,90875.95,90860.55,90875.95,1.6006
2025-11-30 04:31:00,90875.95,90889.58,90875.94,90889.58,0.37673
2025-11-30 04:32:00,90889.57,90889.57,90828.05,90857.6,3.89817
2025-11-30 04:33:00,90857.61,90871.0,90857.6,90870.99,0.94545
2025-11-30 04:34:00,90871.0,90880.0,90869.08,90880.0,1.2385
2025-11-30 04:35:00,90879.99,90888.54,90879.99,90888.54,0.58903
2025-11-30 04:36:00,90888.53,90899.09,90874.91,90874.91,1.69164
2025-11-30 04:37:00,90874.91,90874.91,90863.1,90863.11,2.42718
2025-11-30 04:38:00,90863.11,90871.0,90863.11,90871.0,0.53262
2025-11-30 04:39:00,90871.0,90890.4,90870.99,90890.4,2.5633
2025-11-30 04:40:00,90890.4,90890.4,90888.26,90888.27,0.85744
2025-11-30 04:41:00,90888.27,90888.27,90863.81,90863.87,1.57314
2025-11-30 04:42:00,90863.87,90863.87,90840.0,90840.0,0.53306
2025-11-30 04:43:00,90840.0,90840.01,90829.69,90834.77,1.03897
2025-11-30 04:44:00,90834.76,90840.0,90826.41,90840.0,1.01601
2025-11-30 04:45:00,90840.0,90840.0,90826.41,90826.41,1.67367
2025-11-30 04:46:00,90826.42,90849.1,90822.64,90849.1,2.52138
2025-11-30 04:47:00,90849.1,90850.94,90849.09,90850.89,0.47398
2025-11-30 04:48:00,90850.89,90850.89,90799.91,90803.18,3.17206
2025-11-30 04:49:00,90803.18,90824.99,90803.17,90824.99,1.61588
2025-11-30 04:50:00,90824.99,90843.14,90824.99,90843.14,1.95565
2025-11-30 04:51:00,90843.14,90856.69,90833.63,90833.63,0.988
2025-11-30 04:52:00,90833.64,90835.07,90821.55,90835.06,0.8589
2025-11-30 04:53:00,90835.07,90841.95,90835.06,90841.94,0.40165
2025-11-30 04:54:00,90841.95,90841.95,90841.94,90841.95,1.03979
2025-11-30 04:55:00,90841.95,90841.95,90841.94,90841.95,0.28081
2025-11-30 04:56:00,90841.94,90841.94,90821.56,90827.23,1.08792
2025-11-30 04:57:00,90827.23,90841.77,90827.22,90841.76,1.04302
2025-11-30 04:58:00,90841.76,90857.99,90841.76,90857.99,1.15252
2025-11-30 04:59:00,90857.98,90858.0,90857.98,90858.0,0.35655
2025-11-30 05:00:00,90857.99,90857.99,90848.01,90848.02,2.51064
2025-11-30 05:01:00,90848.01,90848.01,90821.56,90821.57,1.54722
2025-11-30 05:02:00,90821.57,90821.57,90790.91,90790.92,1.79048
2025-11-30 05:03:00,90790.92,90790.92,90790.91,90790.92,0.30598
2025-11-30 05:04:00,90790.92,90790.92,90765.72,90765.73,2.57651
2025-11-30 05:05:00,90765.72,90765.73,90746.17,90746.18,6.37774
2025-11-30 05:06:00,90746.18,90753.02,90746.17,90753.02,2.20703
2025-11-30 05:07:00,90753.01,90772.97,90753.01,90770.84,2.93724
2025-11-30 05:08:00,90770.83,90770.83,90732.53,90750.31,1.04073
2025-11-30 05:09:00,90750.3,90762.02,90750.3,90762.02,0.56198
2025-11-30 05:10:00,90762.01,90765.54,90762.01,90765.53,2.85438
2025-11-30 05:11:00,90765.53,90765.72,90765.52,90765.72,1.37564
2025-11-30 05:12:00,90765.73,90795.73,90765.72,90795.73,1.67259
2025-11-30 05:13:00,90795.72,90795.73,90769.14,90769.14,8.13219
2025-11-30 05:14:00,90769.15,90780.54,90769.14,90780.53,0.64946
2025-11-30 05:15:00,90780.54,90811.73,90780.53,90799.99,3.82495
2025-11-30 05:16:00,90799.99,90800.0,90780.0,90780.01,0.93814
2025-11-30 05:17:00,90780.0,90780.0,90677.7,90677.71,14.22106
2025-11-30 05:18:00,90677.71,90696.7,90677.71,90693.07,1.13003
2025-11-30 05:19:00,90693.07,90735.06,90677.7,90735.06,5.36129
2025-11-30 05:20:00,90735.06,90735.06,90718.66,90718.67,2.49865
2025-11-30 05:21:00,90718.66,90734.55,90709.81,90734.54,1.37414
2025-11-30 05:22:00,90734.54,90734.55,90670.4,90670.41,4.0051
2025-11-30 05:23:00,90670.41,90693.12,90670.41,90693.12,0.94577
2025-11-30 05:24:00,90693.11,90693.12,90693.11,90693.11,0.33214
2025-11-30 05:25:00,90693.12,90718.58,90693.12,90718.57,1.57775
2025-11-30 05:26:00,90718.57,90718.58,90704.07,90704.08,0.90169
2025-11-30 05:27:00,90704.07,90704.08,90698.58,90704.06,0.6414
2025-11-30 05:28:00,90704.06,90704.07,90704.06,90704.07,0.34439
2025-11-30 05:29:00,90704.06,90704.07,90682.9,90682.9,1.61587
2025-11-30 05:30:00,90682.9,90710.16,90682.9,90710.16,3.64298
2025-11-30 05:31:00,90710.16,90720.0,90710.15,90720.0,0.94745
2025-11-30 05:32:00,90720.0,90736.71,90720.0,90736.71,1.67141
2025-11-30 05:33:00,90736.71,90753.03,90736.7,90753.02,0.59093
2025-11-30 05:34:00,90753.03,90753.03,90710.15,90710.15,2.70174
2025-11-30 05:35:00,90710.16,90739.48,90710.15,90714.81,1.58036
2025-11-30 05:36:00,90714.8,90717.14,90710.0,90717.14,0.80818
2025-11-30 05:37:00,90717.13,90717.15,90706.09,90706.09,3.13548
2025-11-30 05:38:00,90706.1,90728.69,90706.09,90728.68,0.61087
2025-11-30 05:39:00,90728.69,90728.69,90718.24,90726.76,3.96739
2025-11-30 05:40:00,90726.77,90750.0,90726.77,90750.0,1.77845
2025-11-30 05:41:00,90749.99,90759.07,90749.99,90759.06,1.40554
2025-11-30 05:42:00,90759.06,90765.72,90759.06,90765.72,0.38211
2025-11-30 05:43:00,90765.72,90779.34,90765.72,90779.34,1.20384
2025-11-30 05:44:00,90779.33,90779.34,90758.35,90758.35,7.64003
2025-11-30 05:45:00,90758.36,90758.36,90728.43,90738.42,3.15727
2025-11-30 05:46:00,90738.42,90738.43,90733.53,90733.54,0.63776
2025-11-30 05:47:00,90733.54,90750.83,90733.53,90750.82,5.39417
2025-11-30 05:48:00,90750.82,90770.72,90737.04,90750.12,8.29723
2025-11-30 05:49:00,90750.11,90750.12,90729.98,90729.98,1.55239
2025-11-30 05:50:00,90729.99,90782.7,90729.98,90779.13,6.56081
2025-11-30 05:51:00,90779.13,90804.66,90779.13,90804.65,0.88027
2025-11-30 05:52:00,90804.65,90812.9,90801.55,90801.55,2.20736
2025-11-30 05:53:00,90801.56,90801.56,90795.38,90795.39,2.23436
